CHEMBL438292; 0.150; COc1c(OC)c(OC)c2c(=O)cc(oc2c1OC)c1cc(O)c(O)cc1
CHEMBL2408237; 0.149; OC1=CC=CC=C(C2=CC=CC=C2)C1=O
CHEMBL142916; 0.149; CC1=C(C)C2=CC(O)=C(OCC3=CC=CC=C3)C=C2OC1=O
CHEMBL241827; 0.148; COc1c(OC)cc2c(=O)cc(oc2c1)c1ccc(CN(C)Cc2ccccc2)cc1
CHEMBL72807; 0.147; COc1cc(OC)c2c(=O)cc(oc2c1OC)c1ccc(O)c(O)c1
CHEMBL3288958; 0.146; Oc1cc(OCc2ccc(F)cc2)c2c(=O)c(O)c(oc2c1)c1cc(O)c(O)cc1
CHEMBL2178303; 0.146; CCC1=CC(O)=C(OC2=CC=CC=C2)C=C1F
CHEMBL56730; 0.144; Oc1c(cc2c(=O)cc(oc2c1)c1ccccc1)[N+](=O)[O-]
CHEMBL138031; 0.144; CNCCC(OC1=C2C=CC=CC2=CC=C1)C1=NC=CS1
CHEMBL1774834; 0.144; CC1=NC(N)=NC(=C1)C1=C(Cl)C=CC=C1O
CHEMBL513042; 0.143; CC(=O)C1=C(O)C2=C(Cl)C=CC(Br)=C2N=C1NC1=CC=C(Cl)C=C1
CHEMBL390725; 0.142; Oc1ccc2c(=O)cc(oc2c1O)c1ccc2nc[nH]c2c1
CHEMBL258932; 0.141; CCCCCCC1=CC=C(OC2=NC=CN=C2)C(O)=C1
CHEMBL477767; 0.140; COc1c(O)ccc(c1)c1cc(=O)c2c(OC)c(O)c(OC)c(OC)c2o1
CHEMBL448335; 0.139; COC1=CC=C(Cl)C=C1C(=O)NC1=C(O)C=CC(C)=C1
CHEMBL1353974; 0.139; CC1=CC=C(C=C1)C1=CC(O)=C2C=CC=CC2=N1
CHEMBL1487619; 0.138; CCC(=O)NC(C1CC1)C1=CC(Cl)=C2C=CC=NC2=C1O
CHEMBL209849; 0.138; CC(=O)ON=C1C(=NC2=CC=CC=C12)C1C(=O)NC2=C1C=CC=C2
CHEMBL225211; 0.137; Oc1ccc2c(=O)c(C#N)c(oc2c1O)c1cc(O)c(O)cc1
CHEMBL365290; 0.136; Cc1c2oc(cc2cc(O)c1)c1ccc(O)cc1
CHEMBL256409; 0.136; CN1C(=N)N(CC(=O)C2=CC=C(Cl)C=C2)C2=CC=CC(Cl)=C12
CHEMBL2178305; 0.136; CCC1=CC(O)=C(OC2=CC=C(C=C2F)C#N)C=C1F
CHEMBL209723; 0.135; COC1=C(CC=C(C)C)C(O)=C2C(=O)OCC2=C1C
CHEMBL123317; 0.135; CCOC1=C(CC2=CC=C3C=CC=CC3=C2O)C=CC=C1
CHEMBL340821; 0.133; OC1=C2C=CC=CC2=CC=C1CC1=NC=CC=C1
CHEMBL258123; 0.133; CN1C(=N)N(CC(=O)C2=CC=C(Cl)C(Cl)=C2)C2=CC=CC=C12
CHEMBL2409468; 0.133; CCCCOc1cc(O)c2c(=O)cc(oc2c1)c1cc(O)c(O)cc1
CHEMBL260753; 0.132; CCC1=CC(O)=C(OC2=CC=C(Cl)C=C2Cl)C=C1
CHEMBL122747; 0.130; OC1=C2C=CC=CC2=CC=C1CC1=CC=CN=C1
CHEMBL14930; 0.130; OC1=C(SCC2=CC=CC=C2)C(=O)OC(=C1)C1=CC=CC=C1
CHEMBL221971; 0.130; OC1=C(C=CC2=CC=CN=C12)C(=O)NCCC1=CC=CC=C1
CHEMBL503575; 0.130; COC1=C(C=CC(=C1)C1=C(O)C=CC=C1)C#N
CHEMBL84730; 0.130; CC(C)NC(=O)C1=C(O)C=CC(F)=C1
CHEMBL470707; 0.130; CC(=O)C1=C(O)C2=C(Br)C=CC(Br)=C2N=C1NC1=CC=C(Br)C=C1
CHEMBL263896; 0.127; CCCC1=CC(O)=C(OC2=CC=C(Cl)C=C2Cl)C=C1
CHEMBL1275834; 0.125; Oc1cc2[o+]c(ccc2c(O)c1)c1cc(O)c(O)cc1
CHEMBL3288713; 0.125; Oc1c(O)cc(cc1)c1c(O)c(=O)c2c(O)cc(cc2o1)N1CCOCC1
CHEMBL361226; 0.125; COc1c2oc(cc2cc(O)c1)c1ccc(O)cc1
CHEMBL245055; 0.124; COc1c(OC)cc2c(=O)cc(oc2c1)c1cc(CN(C)Cc2ccccc2)ccc1
CHEMBL180964; 0.124; CC1=CC=CC(NC(=O)C2=NC(C)=CC=C2O)=N1
CHEMBL380334; 0.124; CC1=CC(C)=C(N1)\C=C1/C(=O)NN=C1C1=NC=CN=C1
CHEMBL471915; 0.123; CC(=O)C1=C(O)C2=C(Cl)C=CC(Cl)=C2N=C1NC1=CC=C(Cl)C=C1Cl
CHEMBL221604; 0.121; OC1=C(C=CC2=CC=CN=C12)C(=O)NCCC1=CC=C(Cl)C=C1
CHEMBL124956; 0.121; CCOC(=O)CCCC(N=O)C1=CC=C2C=CC=CC2=C1O
CHEMBL1770486; 0.121; CC1=NN(C(C1)C1=C(O)C=CC=C1)C(=O)C1=CC=CC=C1
CHEMBL487518; 0.121; CC1=NC2=NC=NN2C(NC2=C(O)C=C3C=CC=CC3=C2)=C1
CHEMBL145158; 0.120; OC1=C(OCC2=CC=NC3=C2NC(=O)C2=C(N=CC=C2)N3C2CC2)C=CC=C1
CHEMBL595631; 0.120; CCN(CC)c1cc(ccc1)c1cc(=O)c2cc(OC)c(OC)cc2o1
CHEMBL1531895; 0.119; CCC(=O)NC(C(C)C)C1=CC(Cl)=C2C=CC=NC2=C1O
CHEMBL2336353; 0.117; OC1=C(NC(=O)\C=C\C2=CC=CC=C2)C=CC=C1
CHEMBL3264461; 0.117; CCCCCCC(C)OC(=O)C(Br)=C(C)O
CHEMBL3112922; 0.117; CC1=CC(Cl)=CC=C1NC(C1=NC=CC=C1)C1=CC=C2C=CC=NC2=C1O
CHEMBL1269660; 0.116; NC(=S)NN=C(C1=CC(Br)=CS1)C1=CC=CC(Br)=C1
CHEMBL2013188; 0.116; COc1c(O)cc2oc(cc(=O)c2c1O)c1ccc(cc1)[N+](=O)[O-]
CHEMBL1808856; 0.115; OC1=C(CN(C(=O)NC2=CC=CC=C2)C2=CC=CC=C2Cl)C=C(Br)C=C1Br
CHEMBL514196; 0.115; O=C1N(N=C2N1C1=CC=CN=C1NC2=O)C1=CC=CC=C1
CHEMBL258931; 0.115; CCCCCCC1=CC=C(OC2=NC=CC=N2)C(O)=C1
CHEMBL1834229; 0.115; CCC1CN(N=C1)C(=N)NS(=O)(=O)C1=CC(Cl)=CC=C1
